Step,Validation Loss,Optimizer,Architecture,Attention Type,Weight Tying,Attention Sink
27.0,1.5407529771327972,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
28.0,1.5591944813728333,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
29.0,1.544687283039093,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
30.0,1.5396288096904756,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
31.0,1.5291879236698152,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
32.0,1.5009656608104707,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
33.0,1.5137046873569489,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
34.0,1.509774923324585,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
35.0,1.499447476863861,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
36.0,1.4871752202510833,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
37.0,1.4872066676616669,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
0.0,4.611230731010437,ADAMW,Dense,Sliding Window,Untied Weights,Standard Attention
1.0,2.576517653465271,ADAMW,Dense,Sliding Window,Untied Weights,Standard Attention
2.0,2.0982385635375977,ADAMW,Dense,Sliding Window,Untied Weights,Standard Attention
3.0,1.8928140699863434,ADAMW,Dense,Sliding Window,Untied Weights,Standard Attention
4.0,1.8103293657302857,ADAMW,Dense,Sliding Window,Untied Weights,Standard Attention
5.0,1.725243902206421,ADAMW,Dense,Sliding Window,Untied Weights,Standard Attention
6.0,1.683993363380432,ADAMW,Dense,Sliding Window,Untied Weights,Standard Attention
0.0,5.029629206657409,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
1.0,3.276567578315735,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
2.0,2.951127123832703,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
3.0,2.705414116382599,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
4.0,2.4801005721092224,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
5.0,2.345180559158325,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
6.0,2.250057780742645,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
7.0,2.1659537672996523,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
8.0,2.110921859741211,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
9.0,2.056273710727692,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
10.0,2.0180377781391146,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
11.0,1.986153495311737,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
12.0,1.9439117193222046,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
13.0,1.9357022523880005,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
14.0,1.8986193478107452,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
15.0,1.8859282851219177,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
16.0,1.8595309913158418,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
17.0,1.846228402853012,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
18.0,1.8464354753494263,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
19.0,1.8396468877792358,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
20.0,1.8199442505836487,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
21.0,1.825873577594757,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
22.0,1.7976946175098418,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
23.0,1.799061942100525,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
24.0,1.7984457790851593,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
25.0,1.7994875490665436,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
26.0,1.792557805776596,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
27.0,1.7756638824939728,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
0.0,4.83279390335083,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
1.0,2.810614895820618,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
2.0,2.5037204027175903,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
3.0,2.2972426652908324,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
4.0,2.1580262780189514,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
5.0,2.051490592956543,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
6.0,1.987293189764023,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
7.0,1.9215417444705962,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
8.0,1.8856062293052673,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
9.0,1.8582906901836396,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
10.0,1.836704957485199,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
11.0,1.805545163154602,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
12.0,1.7748448848724365,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
13.0,1.769110119342804,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
14.0,1.7445658802986146,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
15.0,1.746710753440857,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
16.0,1.7271466612815858,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
17.0,1.7266479849815368,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
18.0,1.7232004404067993,LION,MoE,Full Context,Tied Weights,No Sink (Gated)
0.0,4.812870907783508,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
1.0,2.790797233581543,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
2.0,2.562682366371155,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
3.0,2.2500950932502746,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
4.0,2.136154592037201,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
5.0,2.0236638367176054,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
6.0,1.924928367137909,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
7.0,1.8725047767162324,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
8.0,1.8310175657272338,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
9.0,1.7711477160453797,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
10.0,1.7521960377693175,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
11.0,1.7220794677734375,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
12.0,1.6910362124443055,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
13.0,1.6801458716392517,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
14.0,1.6633689284324646,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
15.0,1.6814956784248352,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
16.0,1.6509842157363892,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
17.0,1.6459644317626954,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
18.0,1.6474079728126525,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
19.0,1.637213444709778,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
20.0,1.6332364559173584,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
21.0,1.643091881275177,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
22.0,1.634723287820816,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
23.0,1.6327545404434205,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
0.0,4.528308320045471,ADAFACTOR,Dense,Sliding Window,Untied Weights,No Sink (Gated)
1.0,2.8886212706565857,ADAFACTOR,Dense,Sliding Window,Untied Weights,No Sink (Gated)
2.0,2.551713788509369,ADAFACTOR,Dense,Sliding Window,Untied Weights,No Sink (Gated)
3.0,2.4321935057640074,ADAFACTOR,Dense,Sliding Window,Untied Weights,No Sink (Gated)
4.0,2.410031521320343,ADAFACTOR,Dense,Sliding Window,Untied Weights,No Sink (Gated)
0.0,4.956586599349976,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
1.0,2.618554639816284,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
2.0,2.0361192166805266,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
3.0,1.7408229887485505,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
4.0,1.643084454536438,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
5.0,1.5862741410732268,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
6.0,1.5906963884830474,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
7.0,1.6448085367679597,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
8.0,1.7428298950195313,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
9.0,1.8977658212184907,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
10.0,2.1202189564704894,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
11.0,2.3300684094429016,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
12.0,2.4909491181373595,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
13.0,2.567738878726959,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
0.0,4.556924605369568,LION,MoE,Sliding Window,Tied Weights,Standard Attention
1.0,2.845848059654236,LION,MoE,Sliding Window,Tied Weights,Standard Attention
2.0,2.5341347813606263,LION,MoE,Sliding Window,Tied Weights,Standard Attention
3.0,2.282896304130554,LION,MoE,Sliding Window,Tied Weights,Standard Attention
4.0,2.1436488151550295,LION,MoE,Sliding Window,Tied Weights,Standard Attention
5.0,2.070251166820526,LION,MoE,Sliding Window,Tied Weights,Standard Attention
0.0,4.785891366004944,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
1.0,2.682549810409546,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
2.0,2.3899947881698607,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
3.0,2.153719758987427,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
4.0,1.9894720256328582,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
5.0,1.8434902131557465,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
6.0,1.7644237160682679,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
7.0,1.7114852011203765,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
8.0,1.6889131605625152,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
9.0,1.637366569042206,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
10.0,1.6322970509529113,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
11.0,1.6136997163295745,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
12.0,1.5876728415489196,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
13.0,1.5943905472755433,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
14.0,1.574689608812332,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
15.0,1.5827145636081696,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
16.0,1.5485402464866638,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
17.0,1.5612483143806457,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
18.0,1.5695981979370117,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
19.0,1.5674886524677276,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
20.0,1.5524962425231934,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
21.0,1.5507492661476134,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
22.0,1.539075630903244,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
23.0,1.53720281124115,ADAMW,MoE,Sliding Window,Tied Weights,No Sink (Gated)
0.0,5.182828831672668,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
1.0,3.178408622741699,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
2.0,2.7644564151763915,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
3.0,2.5303550720214845,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
4.0,2.3662049412727355,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
5.0,2.2905579447746276,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
0.0,4.648205637931824,LION,MoE,Sliding Window,Tied Weights,Standard Attention
1.0,2.9321483373641968,LION,MoE,Sliding Window,Tied Weights,Standard Attention
2.0,2.6503897428512575,LION,MoE,Sliding Window,Tied Weights,Standard Attention
3.0,2.531566047668457,LION,MoE,Sliding Window,Tied Weights,Standard Attention
4.0,2.4660419106483458,LION,MoE,Sliding Window,Tied Weights,Standard Attention
5.0,2.398698318004608,LION,MoE,Sliding Window,Tied Weights,Standard Attention
6.0,2.3553494215011597,LION,MoE,Sliding Window,Tied Weights,Standard Attention
7.0,2.3223530292510985,LION,MoE,Sliding Window,Tied Weights,Standard Attention
8.0,2.306656265258789,LION,MoE,Sliding Window,Tied Weights,Standard Attention
9.0,2.294718825817108,LION,MoE,Sliding Window,Tied Weights,Standard Attention
0.0,5.028656721115112,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
1.0,3.6902308225631715,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
2.0,2.8991808176040648,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
3.0,2.6721208930015563,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
4.0,2.5398187041282654,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
5.0,2.4723291993141174,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
6.0,2.4040557742118835,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
7.0,2.337252604961395,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
8.0,2.3093114614486696,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
9.0,2.260534942150116,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
10.0,2.2204111576080323,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
11.0,2.1816222310066222,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
12.0,2.1496492981910706,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
13.0,2.1476564168930055,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
14.0,2.12567538022995,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
15.0,2.116648542881012,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
16.0,2.0906610012054445,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
17.0,2.0896923184394836,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
18.0,2.077842539548874,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
19.0,2.077456021308899,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
20.0,2.070325267314911,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
21.0,2.0644998431205748,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
22.0,2.052324432134628,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
23.0,2.05782408118248,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
0.0,5.116637825965881,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
1.0,3.7944152116775514,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
2.0,3.1877244472503663,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
3.0,3.0880973100662232,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
4.0,2.9828032493591308,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
5.0,2.8101492404937742,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
6.0,2.6921210885047913,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
7.0,2.623120367527008,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
8.0,2.567738711833954,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
9.0,2.5224884748458862,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
10.0,2.483563184738159,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
11.0,2.429011809825897,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
12.0,2.3846405863761904,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
13.0,2.3730127930641176,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
14.0,2.3509737968444826,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
15.0,2.3359002590179445,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
16.0,2.2969902992248534,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
17.0,2.301752734184265,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
18.0,2.2803985238075257,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
19.0,2.2733230233192443,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
20.0,2.2631504058837892,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
21.0,2.2545857787132264,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
22.0,2.235349702835083,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
23.0,2.23697270154953,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
24.0,2.248149013519287,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
25.0,2.2344942569732664,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
26.0,2.229604494571686,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
27.0,2.215163016319275,ADAFACTOR,MoE,Sliding Window,Untied Weights,Standard Attention
0.0,5.026386427879333,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
1.0,2.823399376869202,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
2.0,2.469050407409668,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
3.0,2.3655099987983705,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
4.0,2.243780755996704,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
5.0,2.156226658821106,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
6.0,2.0966958522796633,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
7.0,2.0548301219940184,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
8.0,2.0034777343273165,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
9.0,1.9805638492107391,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
10.0,1.9530789732933045,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
11.0,1.9465515911579132,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
12.0,1.926863557100296,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
13.0,1.9220853865146637,ADAFACTOR,Dense,Full Context,Tied Weights,No Sink (Gated)
0.0,4.6652421951293945,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
1.0,2.481750500202179,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
2.0,2.0223550140857696,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
3.0,1.819306617975235,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
4.0,1.7325519144535064,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
5.0,1.64434295296669,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
6.0,1.6102487981319427,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
7.0,1.5738966107368468,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
8.0,1.5447699844837188,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
9.0,1.5136330068111419,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
10.0,1.528346735239029,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
11.0,1.4867429733276367,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
12.0,1.5060169041156768,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
13.0,1.4802811741828918,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
